Critic Loss,Actor Loss,Alpha Loss
0.3189448118209839,-17.195343017578125,-0.297512948513031
0.37019264698028564,-17.295391082763672,-0.29958516359329224
0.4150168001651764,-17.277917861938477,-0.29861515760421753
0.2937723398208618,-17.376150131225586,-0.300645649433136
0.3560190200805664,-17.47412872314453,-0.30007418990135193
0.3041975796222687,-17.53361701965332,-0.3008611798286438
0.33180955052375793,-17.546499252319336,-0.30132055282592773
0.30959510803222656,-17.66314125061035,-0.3020641803741455
0.27186623215675354,-17.733095169067383,-0.3041888475418091
0.3199608027935028,-17.730655670166016,-0.30503222346305847
0.29972729086875916,-17.88967514038086,-0.3055793344974518
0.3923858404159546,-17.952638626098633,-0.3064931035041809
0.46093887090682983,-17.947113037109375,-0.30462515354156494
0.2672884464263916,-18.035573959350586,-0.3059537410736084
0.37545543909072876,-18.11431121826172,-0.3081050515174866
0.28968989849090576,-18.149063110351562,-0.30760830640792847
0.3570823073387146,-18.20340919494629,-0.31051647663116455
0.3908364772796631,-18.27548599243164,-0.30978983640670776
0.3322131633758545,-18.3311824798584,-0.31095486879348755
0.2488374263048172,-18.362607955932617,-0.31325796246528625
0.34844768047332764,-18.502187728881836,-0.31282320618629456
0.40213388204574585,-18.52812957763672,-0.31231653690338135
0.346230149269104,-18.632177352905273,-0.3133133351802826
0.3713133931159973,-18.632823944091797,-0.31224724650382996
0.31074902415275574,-18.702396392822266,-0.3148297667503357
0.36416172981262207,-18.8154296875,-0.31459736824035645
0.3758518695831299,-18.7820987701416,-0.31543445587158203
0.4058598279953003,-18.92104721069336,-0.3155703842639923
0.2854229807853699,-18.908838272094727,-0.3174327313899994
0.2768871784210205,-18.982738494873047,-0.3178066611289978
0.35786083340644836,-19.09685516357422,-0.31985417008399963
0.3187839388847351,-19.16126251220703,-0.3196024000644684
0.4224150478839874,-19.1662540435791,-0.31886035203933716
0.31838440895080566,-19.320682525634766,-0.32068708539009094
0.3186073899269104,-19.31016731262207,-0.3207467794418335
0.3066498041152954,-19.409828186035156,-0.3229858875274658
0.3264875113964081,-19.446014404296875,-0.32230955362319946
0.23970966041088104,-19.517780303955078,-0.32265588641166687
0.38154172897338867,-19.56400489807129,-0.3232894539833069
0.32242563366889954,-19.61880111694336,-0.3265097141265869
0.4015716314315796,-19.696731567382812,-0.3249121904373169
0.2947582006454468,-19.760913848876953,-0.32556384801864624
0.41353273391723633,-19.795522689819336,-0.3266148269176483
0.31256377696990967,-19.934993743896484,-0.3266597092151642
0.34737294912338257,-19.972187042236328,-0.3269948363304138
0.32734444737434387,-20.051748275756836,-0.3288731575012207
0.3089851140975952,-20.088245391845703,-0.3287670612335205
0.3235569894313812,-20.153461456298828,-0.3302561640739441
0.3089226484298706,-20.167308807373047,-0.3304567337036133
0.3300296664237976,-20.22740364074707,-0.3316013216972351
0.3249940276145935,-20.3120059967041,-0.3314218819141388
0.3317936360836029,-20.41896629333496,-0.3327551782131195
0.29381436109542847,-20.444618225097656,-0.33483850955963135
0.29823195934295654,-20.4707088470459,-0.3338840901851654
0.3666435480117798,-20.565820693969727,-0.3357083797454834
0.30209481716156006,-20.584924697875977,-0.3370973467826843
0.2899724841117859,-20.691938400268555,-0.3358945846557617
0.3051876425743103,-20.756845474243164,-0.3375760316848755
0.2638810873031616,-20.79368782043457,-0.33647388219833374
